	Dir_15g		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
12399.994141	-20.00	-105.56	0.98
12533.327148	-20.01	-112.77	0.99
12666.660156	-20.12	-119.75	0.99
12799.993164	-20.37	-126.44	0.98
12933.326172	-20.71	-133.36	0.97
13066.659180	-21.15	-139.53	0.97
13199.992188	-21.67	-145.05	0.98
13333.325195	-22.20	-150.17	0.97
13466.658203	-22.80	-154.76	0.94
13599.991211	-23.43	-157.96	0.95
13733.324219	-24.02	-160.75	0.93
13866.657227	-24.57	-163.45	0.95
13999.990234	-25.14	-165.14	0.94
14133.323242	-25.68	-165.95	0.97
14266.656250	-26.14	-165.31	0.80
14399.989258	-26.45	-163.20	0.52
14533.322266	-26.46	-160.89	0.65
14666.655273	-26.30	-159.13	0.87
14799.988281	-26.16	-159.92	0.89
14933.321289	-26.14	-162.64	0.95
15066.654297	-26.26	-166.66	0.95
15199.987305	-26.49	-170.49	0.96
15333.320313	-26.79	-173.11	0.91
15466.653320	-27.12	-174.45	0.71
15599.986328	-27.37	-174.63	0.39
15733.319336	-27.50	-175.52	0.82
15866.652344	-27.67	-177.31	0.89
15999.985352	-27.90	-178.82	0.84
16133.318359	-28.19	-178.58	0.85
16266.651367	-28.49	-175.94	0.76
16399.984375	-28.56	-172.90	0.85
16533.318359	-28.51	-170.66	0.89
16666.652344	-28.47	-170.53	0.94
16799.986328	-28.49	-172.48	0.92
16933.320313	-28.62	-175.74	0.92
17066.654297	-28.91	179.20	0.92
17199.988281	-29.29	174.99	0.96
17333.322266	-29.73	172.54	0.95
17466.656250	-30.20	171.71	0.97
17599.990234	-30.63	172.07	0.91
17733.324219	-31.00	173.64	0.61
17866.658203	-31.27	175.79	0.68
17999.992188	-31.45	177.02	0.92
18133.326172	-31.63	176.93	0.97
18266.660156	-31.85	175.86	0.98
18399.994141	-32.10	174.39	0.98
18533.328125	-32.42	173.47	0.95
18666.662109	-32.79	173.02	0.90
18799.996094	-33.19	173.54	0.66
18933.330078	-33.53	175.00	0.22
19066.664063	-33.74	176.34	0.80
19199.998047	-33.82	177.15	0.88
19333.332031	-33.87	177.25	0.97
19466.666016	-33.89	176.77	0.95
19600.000000	-33.93	175.64	0.95
19733.333984	-33.98	174.36	0.98
19866.667969	-34.06	173.39	0.95
20000.001953	-34.13	173.02	0.96
